date,rm,rf,rmrf,smb,hml,umd
05aug2010,-.0024749,.0000205,-.00249546,.00596606,-.00102881,.01128193
06aug2010,-.0063303,.0000206,-.00635084,.00106633,.00643495,.00166162
09aug2010,.0141263,.0000206,.01410562,-.00467598,-.00050699,.00012758
10aug2010,-.00716,.0000206,-.0071806,-.00100964,-.00763163,-.00944534
11aug2010,-.0226986,.0000204,-.02271904,-.00194543,.00164097,-.00309404
12aug2010,.0023542,.0000206,.00233367,-.00985503,-.00413001,-.0020706
13aug2010,.0014735,.0000204,.00145303,-.00114658,-.0032153,.00752881
16aug2010,0,.0000204,-.00002044,-.00247895,-.00059942,-.00235011
17aug2010,.0139166,.0000206,.01389595,-.000652,.00335457,-.00765001
18aug2010,-.0065709,.0000206,-.00659156,.00046611,-.00207857,.00072675
19aug2010,-.0153649,.0000206,-.01538557,.00985322,-.00033123,-.0032649
20aug2010,-.0036,.0000206,-.00362065,-.00136574,-.00915636,.0046594
23aug2010,.007394,.0000206,.00737332,.00184509,-.00488195,.00363613
24aug2010,-.0146183,.0000206,-.01463888,.00257372,-.00428824,.01407334
25aug2010,-.0086721,.0000206,-.0086927,.00155242,-.00370501,.00516285
26aug2010,.0084266,.0000205,.00840612,-.00595703,-.00101949,-.01622669
27aug2010,.0090444,.0000206,.00902372,-.00052918,.01075987,.00594257
31aug2010,.0045837,.0000206,.00456302,.00444171,.00160922,-.00069355
01sep2010,.0264389,.0000206,.02641823,-.0142961,.00079479,-.0072979
02sep2010,.0019651,.0000206,.00194455,.00915665,.00612944,-.0016698
03sep2010,.0098496,.0000206,.00982901,-.00728818,.00161786,-.00182161
06sep2010,.002352,.0000206,.00233143,.00640298,.00234046,-.00381753
07sep2010,-.0057218,.0000207,-.00574256,.00305255,-.00339304,-.0031055
08sep2010,.0050183,.0000207,.00499754,-.00066279,-.00012685,.00390093
09sep2010,.0114307,.0000208,.01140986,-.00385403,-.0042318,.00053663
10sep2010,.002282,.0000208,.00226116,.00558547,.00261301,.00101334
13sep2010,.0114367,.0000207,.01141595,.0034293,-.00181783,.00855355
14sep2010,-.0002191,.0000207,-.00023985,-.00631883,-.00138084,-.00420778
15sep2010,-.0012653,.0000207,-.0012861,.00955411,.00134536,-.00228116
16sep2010,-.0030825,.0000207,-.00310323,-.00617445,.00335423,.00178271
17sep2010,-.0050756,.0000207,-.00509636,.00031495,.00238632,.00063292
20sep2010,.0161104,.0000207,.01608968,-.00340816,-.00051795,-.0035277
21sep2010,-.0038802,.0000208,-.00390098,.00810817,-.00269006,-.00436521
22sep2010,-.0047409,.000021,-.00476195,-.00461154,-.00007042,.00633342
23sep2010,-.0008968,.0000209,-.00091769,.00288665,.00170705,.00011306
24sep2010,.0093158,.0000209,.00929485,.00055773,-.00219956,.0009004
27sep2010,-.0034145,.0000209,-.00343541,.01002501,-.00147164,.00202903
28sep2010,.0006608,.0000209,.00063989,-.00315066,.00060402,.00215304
29sep2010,-.0009619,.0000209,-.00098287,-.00063756,.00368622,.00176215
30sep2010,-.0034663,.000021,-.00348729,.00505845,.00016148,-.00506065
01oct2010,.0077192,.0000211,.00769809,-.00024785,.0124353,.00122469
04oct2010,-.0059213,.0000211,-.00594238,.0068784,-.00141287,-.00886791
05oct2010,.0137769,.0000213,.01375559,-.00416265,.00027997,.00047052
06oct2010,.0086064,.0000214,.00858497,-.00163193,.00717492,.00390247
07oct2010,-.0032684,.0000214,-.00328976,.00058777,-.00037556,-.00330516
08oct2010,-.001174,.0000214,-.00119542,-.00251993,-.00112394,.00647146
11oct2010,.0032701,.0000213,.00324881,.00279136,-.0009954,-.00234442
12oct2010,-.0022181,.0000215,-.00223955,.00083393,-.00949046,-.00513973
13oct2010,.0149804,.0000215,.01495888,-.00654929,.00029458,.01399588
14oct2010,-.003095,.0000215,-.00311648,.00586556,.00292158,-.0011827
15oct2010,-.004174,.0000213,-.00419532,.00325464,-.00021831,.00167448
18oct2010,.006352,.0000213,.00633076,-.00048272,-.00150816,-.00177587
19oct2010,-.006322,.0000213,-.00634332,.00479027,-.00177781,-.00504369
20oct2010,.004184,.0000213,.00416264,-.00737187,.00238842,.00733396
21oct2010,.0050767,.0000213,.00505537,-.00147641,-.00168677,.00521523
22oct2010,-.0024777,.0000213,-.00249905,.00714962,-.00508917,.00488648
25oct2010,.002557,.0000213,.00253573,.00077193,-.00513817,-.00032555
26oct2010,-.0069648,.0000212,-.00698602,.00530822,.0088289,-.00112746
27oct2010,-.0101418,.0000212,-.01016302,-.00012455,-.00131615,-.00254435
28oct2010,.0051587,.0000213,.00513737,-.00074324,.0034558,.00048997
29oct2010,-.0004302,.0000213,-.00045155,-.00255628,.00311878,-.00138837
01nov2010,.0032268,.0000214,.00320545,-.00508619,.00003982,-.00069901
02nov2010,.0100403,.0000214,.01001894,-.00824451,.00606065,.00332953
03nov2010,-.0010104,.0000214,-.00103179,-.00076312,.0058496,.00541841
04nov2010,.0186256,.0000214,.01860419,-.00649896,.00071967,.00074625
05nov2010,.0025984,.0000213,.00257706,-.00099699,-.00017854,-.00407294
08nov2010,-.0040402,.0000214,-.00406161,.00128439,.00269648,-.00207447
09nov2010,.0043534,.0000214,.00433203,-.00683804,.00204588,.00718799
10nov2010,-.0096764,.0000214,-.00969781,.00399335,-.0038492,-.00452539
11nov2010,-.001415,.0000215,-.00143651,-.00968699,-.00300426,.00914501
12nov2010,-.0031728,.0000214,-.00319417,.00447346,.00275041,-.01209411
15nov2010,.0041572,.0000214,.00413583,-.00157002,-.00140515,.00022482
16nov2010,-.0228995,.0000214,-.02292085,.00695992,-.00489384,-.01280102
17nov2010,.0031421,.0000212,.00312093,-.00380892,-.00166104,-.00134044
18nov2010,.0131079,.0000212,.01308669,-.00563552,.00113441,-.00042173
19nov2010,-.0055672,.0000211,-.00558831,.00364645,-.00214176,.00027869
22nov2010,-.00807,.0000211,-.00809107,.00682065,-.0070642,.00160992
23nov2010,-.0172441,.0000211,-.01726522,.00355122,.00125925,.0007222
24nov2010,.013109,.0000212,.01308775,-.00642332,-.00232987,-.00496355
25nov2010,.0076279,.0000213,.0076066,.00149624,.00261222,-.00401759
26nov2010,-.0048383,.0000213,-.00485963,-.00069241,.00046696,.00797337
29nov2010,-.0191064,.0000213,-.01912768,.01929585,-.0006831,.00250451
30nov2010,-.004583,.0000215,-.00460451,-.00489692,-.00179665,-.00382003
01dec2010,.0207642,.0000217,.02074257,-.00332339,-.00062078,-.00542955
02dec2010,.0222512,.0000217,.02222951,.0004199,.00433327,.00179392
03dec2010,-.0032362,.0000219,-.00325808,.00018005,-.00011866,-.00026862
06dec2010,.0046621,.0000219,.00464022,.00555013,-.0002184,.01032726
07dec2010,.0073859,.0000221,.00736379,.00040093,.00046413,.00473818
08dec2010,-.0027599,.0000222,-.00278207,.00135729,-.00119849,-.01089759
09dec2010,.0025318,.0000223,.00250948,.01031232,.0071986,.00469483
10dec2010,.0010052,.0000223,.00098292,.00177376,.00068609,.00027868
13dec2010,.0079469,.0000224,.00792447,-.00198948,-.00344093,.00268362
14dec2010,.0050795,.0000225,.00505702,-.00204182,.00320709,-.00386605
15dec2010,-.0016797,.0000226,-.00170234,-.00288501,-.00286068,-.00448183
16dec2010,-.0003693,.0000225,-.00039174,.00210385,-.00172618,-.00570925
17dec2010,-.0003474,.0000225,-.00036994,.00714437,-.00240699,-.00191685
20dec2010,.002949,.0000227,.00292629,-.0051461,-.00309183,.0025932
21dec2010,.0095848,.0000229,.00956187,-.00744782,.00445032,-.00068934
22dec2010,.0051723,.0000229,.00514936,-.00069425,.00027929,-.00174834
23dec2010,.0020655,.0000227,.00204283,-.00066439,.00673663,.0011766
24dec2010,.0009718,.0000227,.00094917,-.00652542,-.00203102,-.00408579
29dec2010,.0000623,.0000227,.00003967,.01369486,.00517116,.00585812
30dec2010,-.0041853,.0000228,-.00420815,-.00060866,-.00115428,.00290158
31dec2010,-.0102015,.0000227,-.01022418,.01115314,.00248993,-.00066688
04jan2011,.0183346,.0000221,.01831246,-.00846835,.0090408,-.00913198
05jan2011,.0046187,.0000219,.0045968,.00073168,.00551678,-.00627005
06jan2011,-.0038083,.0000219,-.00383014,-.00074792,.00021902,-.0024055
07jan2011,-.0054121,.0000219,-.00543396,.00146008,-.00282275,.00075097
10jan2011,-.0050841,.0000219,-.005106,-.00093249,.00009662,-.00736587
11jan2011,.0102731,.0000219,.01025119,.00718331,.00881607,.01349995
12jan2011,.0056023,.0000221,.00558019,.00100573,.0043894,-.00596794
13jan2011,-.0037149,.0000222,-.00373703,.00686837,.00986277,.0097507
14jan2011,-.0033499,.0000221,-.00337194,.00039605,.00014083,-.001687
17jan2011,-.0022734,.000022,-.00229541,.00226688,.00242058,-.00026913
18jan2011,.0110456,.0000222,.01102348,-.00330753,.00340811,.00172663
19jan2011,-.0119914,.0000222,-.01201365,.00572741,.00301122,.00179083
20jan2011,-.0179895,.0000221,-.01801167,.00721574,.00494416,-.0014249
21jan2011,.0044186,.0000221,.00439651,-.00298933,.0032973,.00472678
24jan2011,.0073222,.0000222,.00729998,-.01111776,-.0003552,-.00524716
25jan2011,-.0045892,.0000215,-.00461073,-.00072269,-.00017455,-.00047913
26jan2011,.008954,.0000215,.00893256,-.00284323,-.00850361,-.00340628
27jan2011,-.0005432,.0000216,-.0005648,.00095514,-.00414931,-.00261504
28jan2011,-.0127756,.0000215,-.01279704,.00875138,.0058138,.00197555
31jan2011,-.0035665,.0000216,-.00358809,-.00407058,-.00040756,-.00008239
01feb2011,.0153441,.0000216,.01532251,-.00682337,-.0020202,-.00112182
02feb2011,.0069541,.0000217,.00693236,-.00428699,-.00236855,-.00159098
03feb2011,-.0027237,.0000218,-.00274548,-.00113421,-.00994969,-.00770543
04feb2011,.0030189,.0000219,.00299701,-.0014804,.0029043,-.00534831
07feb2011,.009376,.0000226,.00935337,.00353814,-.00197806,-.00067223
08feb2011,.0059163,.0000229,.0058934,-.00106925,.00278085,.00034047
09feb2011,-.0039626,.0000229,-.00398552,.00331617,-.00457541,-.00375898
10feb2011,-.0054558,.0000224,-.00547812,-.00235804,.00389007,.00119964
11feb2011,.0069142,.000021,.00689314,-.0032122,-.0055734,.01087865
14feb2011,.000059,.0000213,.00003773,-.00261221,.00033097,.00172172
15feb2011,-.0041471,.0000212,-.00416832,-.00074566,.0125476,-.00907771
16feb2011,.0074637,.000021,.00744269,-.00444302,.00338892,-.00389484
17feb2011,.0005482,.000021,.00052714,.00232291,.00175405,-.00332777
18feb2011,-.0005902,.0000211,-.00061128,-.00008307,-.00084659,.00193046
21feb2011,-.0106837,.0000212,-.0107049,-.00061168,-.00478663,-.00191416
22feb2011,-.0035291,.0000212,-.00355036,-.00062211,.0020485,-.00243491
23feb2011,-.0114936,.0000212,-.01151482,.00679073,.00212211,.00740718
24feb2011,-.0019363,.000021,-.00195729,-.00969931,.00035248,-.00079655
25feb2011,.0140084,.000021,.01398734,-.00039058,-.0044427,-.00585992
28feb2011,-.0008612,.0000211,-.00088229,-.0056353,.00118516,-.00138406
01mar2011,-.0086671,.0000211,-.00868818,.00656124,-.00568228,-.00112878
02mar2011,-.0027481,.0000211,-.0027692,.00718686,-.00466609,-.00015434
03mar2011,.0142348,.0000212,.01421365,-.01042267,-.00105208,-.00315191
04mar2011,-.0011144,.0000214,-.00113578,.00935284,.0002371,.00235321
07mar2011,-.0020716,.0000216,-.0020932,.00604073,-.00014933,.00335708
08mar2011,.0001027,.0000216,.00008113,.005091,.00041307,-.00082402
09mar2011,-.0037692,.0000217,-.00379096,.00509693,-.00378927,-.00900984
10mar2011,-.0157597,.0000217,-.01578143,.00179224,-.00240351,-.00742751
11mar2011,-.0036711,.0000212,-.00369231,-.00170076,-.00434787,.00055817
14mar2011,-.0086822,.0000212,-.00870343,.00462553,-.00023777,-.00450833
15mar2011,-.0145568,.0000214,-.01457817,-.00554566,.00237754,-.00320907
16mar2011,-.0148619,.0000216,-.01488354,.01158666,-.002048,-.00039668
17mar2011,.0173168,.0000217,.01729514,-.00711929,.00632924,-.00557044
18mar2011,.0046401,.0000217,.00461843,.00155397,-.00071078,-.00690275
21mar2011,.0121383,.0000216,.01211672,.000419,.0078781,-.00508257
22mar2011,-.0041556,.0000216,-.00417714,.00324253,-.00175961,.0048445
23mar2011,.0055861,.0000216,.0055645,-.00634036,-.00256184,-.00907543
24mar2011,.0142838,.0000215,.01426227,-.00046737,.00395522,.00048818
25mar2011,.0032934,.0000216,.00327176,-.00249968,-.0007834,-.00425697
28mar2011,.000776,.0000217,.00075438,.00289973,-.00018859,-.0047437
29mar2011,.0038676,.0000216,.00384601,-.00614881,-.001844,.01042419
30mar2011,.0034569,.0000218,.00343509,-.00121873,-.00562244,.00192615
31mar2011,-.0068421,.0000218,-.00686391,-.00771301,-.00364378,.00346671
01apr2011,.0160051,.0000219,.01598328,-.00682147,.00191536,.00092418
04apr2011,.0017082,.0000219,.00168635,.00277979,.00088847,.00362663
05apr2011,-.0017692,.0000223,-.00179144,.00045366,-.0012088,.00031912
06apr2011,.0057126,.0000223,.00569026,.00464191,.00178348,-.00380991
07apr2011,-.0060995,.0000223,-.00612181,.00010009,.00072908,-.00011375
08apr2011,.007616,.0000222,.00759383,-.0022982,-.00108092,.00920545
11apr2011,-.0006752,.0000222,-.00069732,.00087108,-.00412918,.00545388
12apr2011,-.014315,.0000219,-.01433687,.00240107,-.00349662,-.01330657
13apr2011,.0080078,.0000217,.00798611,-.00096909,-.00331011,-.00225044
14apr2011,-.0066766,.0000216,-.00669816,.008578,-.00354672,-.00235535
15apr2011,.0054883,.0000215,.00546685,-.00365813,-.00166436,.00226418
18apr2011,-.0201611,.0000217,-.02018286,.00875082,-.00228241,.00499901
19apr2011,.0048226,.0000219,.00480074,-.00052573,-.00203843,-.00686522
20apr2011,.0211398,.0000218,.02111799,-.01023058,.00210742,-.00867028
21apr2011,2.36e-06,.0000218,-.00001943,.00752228,-.0064923,-.00375272
26apr2011,.0078783,.0000216,.00785671,-.00275516,.00009932,.00036923
27apr2011,.0010418,.0000216,.00102017,.00562075,-.00055816,-.0001273
28apr2011,.0017469,.0000216,.00172534,.01240713,-.00289362,-.00402993
03may2011,.0018443,.0000217,.0018226,-.00059431,.00167451,.01027647
04may2011,-.0142563,.0000216,-.01427788,.00808631,-.00493205,.0117025
05may2011,-.0099025,.0000216,-.00992408,.00354338,-.0046982,.00789114
06may2011,.0088292,.0000215,.00880775,-.00517723,-.00425568,-.00463583
09may2011,-.0049818,.0000214,-.00500325,.00374476,.00145208,-.0060677
10may2011,.0127965,.0000214,.01277509,-.00031016,.00307538,.00333034
11may2011,-.0047862,.0000213,-.00480747,.00346919,-.00032682,.00728572
12may2011,-.0050051,.0000214,-.00502643,.00163108,-.0049568,.00762177
13may2011,-.0022934,.0000214,-.00231477,.00285744,-.00404253,.00572738
16may2011,-.000996,.0000215,-.00101748,-.00413755,-.00402349,-.00229387
17may2011,-.0103387,.0000215,-.01036022,.00183183,.00457394,3.785e-06
18may2011,.0105477,.0000214,.01052632,-.01011065,.00429717,-.00602372
19may2011,.0057815,.0000214,.00576014,.00083011,-.00442679,.00217351
20may2011,-.0009746,.0000214,-.00099597,.00388667,.00120424,-.00147939
23may2011,-.0184834,.0000214,-.0185048,.00741103,-.00366721,.00117622
24may2011,.004106,.0000214,.00408461,.00105341,-.00158122,-.00797052
25may2011,.0014295,.0000213,.00140825,-.0044749,.00286308,-.00174788
26may2011,.0018761,.0000213,.00185484,.00112984,-.00283327,-.00525019
27may2011,.009775,.0000213,.00975369,-.00145077,-.00103991,-.00187191
31may2011,.0085492,.0000214,.00852779,-.00408246,.00149327,-.00154984
01jun2011,-.0066426,.0000214,-.00666398,.00751455,-.00438286,-.00234395
02jun2011,-.0121456,.0000212,-.01216677,.01165925,-.00607311,-.00781045
03jun2011,.0011765,.0000212,.00115536,-.00242967,.00398557,-.00175397
06jun2011,.0013594,.0000213,.00133815,-.00388493,-.00298076,.00212388
07jun2011,.0004207,.0000214,.0003993,.00263385,-.00136627,-.00110053
08jun2011,-.0094418,.0000214,-.00946319,.00355252,.00147326,-.00261701
09jun2011,.007419,.0000213,.00739771,-.00374747,.00005355,.00582499
10jun2011,-.0145276,.0000212,-.0145488,.0055886,.00208595,-.0037805
13jun2011,.0010252,.0000212,.00100405,.00162242,-.00290234,.00234052
14jun2011,.0053902,.0000212,.00536907,.00306197,-.00412342,.00079868
15jun2011,-.0098826,.0000211,-.00990373,.00335355,-.00187955,.00284923
16jun2011,-.0081186,.0000212,-.0081398,-.00050724,.00107078,.00429484
17jun2011,.0027185,.0000212,.00269735,-.00082456,-.00350862,.00013107
20jun2011,-.0047899,.0000212,-.00481105,-.00504529,-.00111154,.00742151
21jun2011,.013621,.0000212,.01359985,-.0119276,.00905786,-.0106526
22jun2011,-.0002138,.0000211,-.00023494,-.00116226,-.0027551,-.00046408
23jun2011,-.0167197,.0000211,-.01674075,.00712197,-.00050325,.00833596
24jun2011,.0044667,.000021,.00444564,-.00076742,-.0030394,.00107922
27jun2011,.0037824,.000021,.00376134,-.00595707,-.001692,-.00230113
28jun2011,.0072151,.0000211,.00719396,-.00490493,-.00467754,-.00878709
29jun2011,.015629,.0000211,.01560786,-.0048676,.00182043,-.01239709
30jun2011,.0146383,.0000211,.01461722,-.00299685,-.00041502,.00151478
01jul2011,.0076246,.0000211,.00760346,.00525093,-.00396826,-.00348981
04jul2011,.0046789,.0000211,.00465779,-.00271667,.00106394,-.0015565
05jul2011,.0014209,.0000211,.00139983,.00370756,-.0060104,-.00500762
06jul2011,-.0028798,.0000211,-.00290086,.00971167,-.00620723,-.0042464
07jul2011,.00776,.0000211,.00773887,-.00506993,-.00102004,.00941801
08jul2011,-.0100397,.0000211,-.01006081,.0070674,-.00588975,.00157175
11jul2011,-.0109379,.0000211,-.01095897,-.00394619,.00146538,.00145492
12jul2011,-.0099008,.0000211,-.00992195,.00257202,-.00348981,.00203201
13jul2011,.0062616,.0000211,.00624047,-.00395583,-.00038837,.00945834
14jul2011,-.0094528,.0000211,-.00947385,.00883811,.00373996,.00159442
15jul2011,-.0006407,.0000211,-.00066177,.00059187,-.00491671,.00089106
18jul2011,-.0158591,.0000211,-.0158802,-.00301566,-.00168397,.00402187
19jul2011,.0063776,.0000211,.00635646,-.00532405,.00571423,-.01097785
20jul2011,.010747,.0000212,.01072578,-.0049658,.00115826,-.00588392
21jul2011,.0066655,.0000212,.00664434,-.00620327,.00131269,-.00085025
22jul2011,.0065165,.000021,.00649552,.00085548,.00194832,-.00564219
25jul2011,-.0018015,.0000211,-.00182255,.00120752,-.00232252,.00494436
26jul2011,.0007612,.000021,.00074023,.00296724,-.00307801,-.00287166
27jul2011,-.0117181,.000021,-.01173914,-.00082571,-.00119099,-.00142976
28jul2011,.0019494,.000021,.00192838,-.00185173,.0042446,.00229742
29jul2011,-.0091417,.000021,-.00916271,.00201793,.00211481,.00371627
01aug2011,-.0071393,.000021,-.00716036,.0007604,.00192597,.00827569
02aug2011,-.0113844,.000021,-.01140544,-.00554652,-.00441243,.01260969
03aug2011,-.0197708,.0000211,-.01979187,-.00087302,-.0001124,.0033711
04aug2011,-.0346233,.000021,-.03464435,3.986e-06,-.00465272,.0145544
05aug2011,-.0268787,.0000211,-.02689977,-.00626895,-.00121932,.00345527
08aug2011,-.0350574,.000021,-.03507846,-.00788509,.00141266,.03091153
09aug2011,.0190101,.000021,.01898916,-.0040295,-.00683046,-.04387196
10aug2011,-.0270498,.000021,-.02707081,.01430402,-.00289383,.00740483
11aug2011,.0299497,.000021,.02992865,-.00985502,.00113347,-.01309237
12aug2011,.0298652,.000021,.02984418,-.00507024,.00107045,-.01290395
15aug2011,.0063486,.0000211,.00632748,.00122097,-.00101054,-.00651815
16aug2011,-.0003768,.0000211,-.00039788,-.00502056,-.00140842,.00742149
17aug2011,-.0032039,.000021,-.0032249,-.00175422,.00168305,-.0006505
18aug2011,-.0448409,.000021,-.04486193,-.00100647,-.00057312,.03528811
19aug2011,-.0100897,.000021,-.01011073,-.00045487,-.01124811,.00964077
22aug2011,.0104231,.000021,.01040204,-.00816769,-.00103654,.004777
23aug2011,.0066159,.0000211,.00659481,-.00521836,.00109098,.00013416
24aug2011,.0144146,.000021,.01439354,-.00511985,.00280687,-.01437066
25aug2011,-.0125301,.000021,-.0125511,.01249033,-.01083615,-.01119307
26aug2011,-.0006406,.000021,-.00066161,-.0073881,-.00332195,.00186332
30aug2011,.0264118,.000021,.02639081,-.00734027,.00303984,-.0104446
